label,family,tuning_size,tuning_folds,selected_candidate_hash,configuration_hash,selected_parameters,smc_piece_count,gtzan_piece_count,smc_beat_fmeasure,smc_beat_cmlt,smc_beat_amlt,gtzan_beat_fmeasure,gtzan_beat_cmlt,gtzan_beat_amlt,gtzan_downbeat_fmeasure,gtzan_downbeat_cmlt,gtzan_downbeat_amlt
2f_3_5,exhaustive_2f,2,"3,5",5449db395c98788f75d1c9169835e8deeff5c25cc7da68199a488f9e66217a64,4e9ba38be773530116ff8b1598997555fbeacc91f43f1a2be404c31459e18b7a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6546450277165287,0.6210296997082068,0.7507526909751718,0.8925976401624354,0.8006461752307845,0.9054714449026381,0.7905928568535106,0.6987294741870193,0.8536558156084749
2f_3_6,exhaustive_2f,2,"3,6",02e78e97b3575ed22c4a68dcfc81f511bc3633ac348bf19828f51f4ed80f53aa,673f7dc9aab24d385aa78d96e59613dfdf3d08df31f4868f8e134d82204409b6,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.08,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6572348355694944,0.6225886088896204,0.7486299006623943,0.8926536412446233,0.8009726803973013,0.9058942423241504,0.7905949743518375,0.6998978246414014,0.8557394647656604
2f_3_7,exhaustive_2f,2,"3,7",7a6aba9a9710b7cc52f1eba4edef3d1aa0afd518424c40b247cfcac11019a45e,5519094f60e05f3aee778df38f34a857b7c190401a0d393b23d421fa75c5c63a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.1}",27,993,0.6526040074574971,0.6187564363501704,0.7506427027289106,0.8921744285511463,0.7997764512988502,0.9047010746400151,0.7884888123621964,0.6975152891964619,0.8544081561710422
2f_4_5,exhaustive_2f,2,"4,5",5449db395c98788f75d1c9169835e8deeff5c25cc7da68199a488f9e66217a64,4e9ba38be773530116ff8b1598997555fbeacc91f43f1a2be404c31459e18b7a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6546450277165287,0.6210296997082068,0.7507526909751718,0.8925976401624354,0.8006461752307845,0.9054714449026381,0.7905928568535106,0.6987294741870193,0.8536558156084749
2f_4_6,exhaustive_2f,2,"4,6",c5604f9b5a1cb968d28c2e21cb202ab2c9da28b89eb19f009022a06dbace3ff4,69cd1386ff5460a91f794f8f07ea90751e12725dce4c017d081451cbfaf13ce3,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":6.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.660203767471667,0.6308032651420674,0.7568445569148413,0.8925583275408108,0.8012434603093944,0.9058549250197107,0.7905756666808949,0.7007529572104976,0.8556946925836094
2f_4_7,exhaustive_2f,2,"4,7",e2069de93ca8cce0012ba616e6cfa21a465e0459854a4cce9c830dff33f8a251,de8e142b9108a1ebcfebbc9da390cfda05da6a0a162b0197f7c42315b4639576,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":12.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.2}",27,993,0.6530059996560438,0.6185324220132529,0.7518374458591376,0.8922009018868603,0.7996462483620209,0.9044140833307687,0.7885457172997205,0.6982869737528781,0.8543111937427752
2f_5_6,exhaustive_2f,2,"5,6",5449db395c98788f75d1c9169835e8deeff5c25cc7da68199a488f9e66217a64,4e9ba38be773530116ff8b1598997555fbeacc91f43f1a2be404c31459e18b7a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6546450277165287,0.6210296997082068,0.7507526909751718,0.8925976401624354,0.8006461752307845,0.9054714449026381,0.7905928568535106,0.6987294741870193,0.8536558156084749
2f_5_7,exhaustive_2f,2,"5,7",88936ef9e12e27c5ca919d5ae37462e628a6134dfefea3c7dcf8b4ef7df24ca9,744583df41e43250eacd9d5f391443ab5914baf9b4818785232c3919fad89c63,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":1.0,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6510471153680889,0.6093746959817646,0.735918363722578,0.8924324112336117,0.7992454445587153,0.9037437395902485,0.7893988812160039,0.6955758095449138,0.8514008098545426
2f_6_7,exhaustive_2f,2,"6,7",107118148c1b1acced3662a494a4ae9524e458ca4615e0179c1d8fe4e57447af,7e083ba383e5677e275aa1395fa9f61188cda7b993f56886b3f853a850c099de,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":6.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.3}",27,993,0.6565362570515764,0.6339394620066885,0.753973703150458,0.8925423561910024,0.8011973169025173,0.9062839564026605,0.7898324339880441,0.6982891995935318,0.8539450381194618
4f_1_2_3_4,exhaustive_4f,4,"1,2,3,4",251c96b23223b2e4ddef7f4ab85592663a1c27fcd6d62b1a5d1ef5625ed01f71,2073469055e486de2f8af10a41fae09cdded01a8f4dd2d8a68eb4d84d8f6baed,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6578228150907145,0.6292706980922589,0.7586512416483553,0.8927303858590241,0.8016974081187908,0.9060563476032303,0.7915986455242192,0.7010246312479439,0.8560025202510195
4f_1_2_3_5,exhaustive_4f,4,"1,2,3,5",70843a30a69a606429c7501bcdc734becdf8d909b206f5ef421c651fb75f66e5,358256fc3791ffc975aa260f0f4dfd7cc25474c3976410fc60aea54abeaae238,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6552076156208889,0.6227523525936504,0.7524753438606154,0.8925694031120669,0.8007169876721455,0.9053670590344912,0.7906372966885902,0.6987627956727133,0.8538915396613961
4f_1_2_3_6,exhaustive_4f,4,"1,2,3,6",99a99862abea8248ce12c6486ece9d222829d4a0d87a1451f542fa7d8536855e,5be2d0f5c6f59da2a378d4c9f53cb7e42ffc45707af8b8a1380bee87e190e748,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6554164710929021,0.6227786947252556,0.7521592382813519,0.8926138904692752,0.8008184041401912,0.9057587807077065,0.7913342214785298,0.6997330491487425,0.8554198966282873
4f_1_2_3_7,exhaustive_4f,4,"1,2,3,7",251c96b23223b2e4ddef7f4ab85592663a1c27fcd6d62b1a5d1ef5625ed01f71,2073469055e486de2f8af10a41fae09cdded01a8f4dd2d8a68eb4d84d8f6baed,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6578228150907145,0.6292706980922589,0.7586512416483553,0.8927303858590241,0.8016974081187908,0.9060563476032303,0.7915986455242192,0.7010246312479439,0.8560025202510195
4f_1_2_4_5,exhaustive_4f,4,"1,2,4,5",93f40ad87602ae68d84c6d1d72e307c27a67cc94d2b508f619f3376df08ae7de,c3311ff6a0bfa0d0344838fdc923b7627ccbe32332a2fb9f17664c2804eca22a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6576139596187013,0.6292443559606538,0.7589673472276188,0.8926876534910437,0.8018783250478511,0.9066984033218329,0.7908900869895549,0.7009166387201801,0.8543926402418801
4f_1_2_4_6,exhaustive_4f,4,"1,2,4,6",93f40ad87602ae68d84c6d1d72e307c27a67cc94d2b508f619f3376df08ae7de,c3311ff6a0bfa0d0344838fdc923b7627ccbe32332a2fb9f17664c2804eca22a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6576139596187013,0.6292443559606538,0.7589673472276188,0.8926876534910437,0.8018783250478511,0.9066984033218329,0.7908900869895549,0.7009166387201801,0.8543926402418801
4f_1_2_4_7,exhaustive_4f,4,"1,2,4,7",b7b84e5dac4f1104b8bcfbde183e511b6587341f422ef4fc62519f7d1fdd4b92,208fa44525b94fbd1beeec3b12f42516a4c0e0522802dc09ca4e9b464468de49,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.3}",27,993,0.6575466402677463,0.6335158092708197,0.7509602858163552,0.892544005023942,0.8012857451510769,0.90584628076661,0.7908003194058556,0.6994430112582588,0.8543956972000917
4f_1_2_5_6,exhaustive_4f,4,"1,2,5,6",70843a30a69a606429c7501bcdc734becdf8d909b206f5ef421c651fb75f66e5,358256fc3791ffc975aa260f0f4dfd7cc25474c3976410fc60aea54abeaae238,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6552076156208889,0.6227523525936504,0.7524753438606154,0.8925694031120669,0.8007169876721455,0.9053670590344912,0.7906372966885902,0.6987627956727133,0.8538915396613961
4f_1_2_5_7,exhaustive_4f,4,"1,2,5,7",70843a30a69a606429c7501bcdc734becdf8d909b206f5ef421c651fb75f66e5,358256fc3791ffc975aa260f0f4dfd7cc25474c3976410fc60aea54abeaae238,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6552076156208889,0.6227523525936504,0.7524753438606154,0.8925694031120669,0.8007169876721455,0.9053670590344912,0.7906372966885902,0.6987627956727133,0.8538915396613961
4f_1_2_6_7,exhaustive_4f,4,"1,2,6,7",251c96b23223b2e4ddef7f4ab85592663a1c27fcd6d62b1a5d1ef5625ed01f71,2073469055e486de2f8af10a41fae09cdded01a8f4dd2d8a68eb4d84d8f6baed,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.12,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6578228150907145,0.6292706980922589,0.7586512416483553,0.8927303858590241,0.8016974081187908,0.9060563476032303,0.7915986455242192,0.7010246312479439,0.8560025202510195
4f_1_3_4_5,exhaustive_4f,4,"1,3,4,5",93f40ad87602ae68d84c6d1d72e307c27a67cc94d2b508f619f3376df08ae7de,c3311ff6a0bfa0d0344838fdc923b7627ccbe32332a2fb9f17664c2804eca22a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6576139596187013,0.6292443559606538,0.7589673472276188,0.8926876534910437,0.8018783250478511,0.9066984033218329,0.7908900869895549,0.7009166387201801,0.8543926402418801
4f_1_3_4_6,exhaustive_4f,4,"1,3,4,6",d28a24d9ef5e8c97ba73ec5991d45021b1022f67c2d4183c7f718dbaf2eb1f73,d0ed05c63db80268a7461a3dafc749584859a654e4a268777bcb54a3d278f412,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.08,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.8,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6615450915113793,0.637357652399492,0.7538524613286932,0.892467864275587,0.8025646404725033,0.9062771878187426,0.7906347398307151,0.7014909272334626,0.855503598384459
4f_1_3_4_7,exhaustive_4f,4,"1,3,4,7",252f7adc4993a27ce00bdc1dad7e2b3f27228ec9dc04b8980d8c60817d32a6e4,c7c810f48e59b3ec70d519087706ab5c38f4152cc186018061a79ea33df16adf,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.8,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.2}",27,993,0.6565362570515764,0.6339394620066885,0.753973703150458,0.8921936514149004,0.8019518302896365,0.905748524218409,0.7901501328761917,0.7004730523653238,0.8548649132380642
4f_1_3_5_6,exhaustive_4f,4,"1,3,5,6",70843a30a69a606429c7501bcdc734becdf8d909b206f5ef421c651fb75f66e5,358256fc3791ffc975aa260f0f4dfd7cc25474c3976410fc60aea54abeaae238,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6552076156208889,0.6227523525936504,0.7524753438606154,0.8925694031120669,0.8007169876721455,0.9053670590344912,0.7906372966885902,0.6987627956727133,0.8538915396613961
4f_1_3_5_7,exhaustive_4f,4,"1,3,5,7",70843a30a69a606429c7501bcdc734becdf8d909b206f5ef421c651fb75f66e5,358256fc3791ffc975aa260f0f4dfd7cc25474c3976410fc60aea54abeaae238,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.9,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6552076156208889,0.6227523525936504,0.7524753438606154,0.8925694031120669,0.8007169876721455,0.9053670590344912,0.7906372966885902,0.6987627956727133,0.8538915396613961
4f_1_3_6_7,exhaustive_4f,4,"1,3,6,7",8178e190c878986ab60533dcb2f17871f6b125943ba9905e572163eb9d2aefd3,25b411a7ecc93c5128004b996636c5c5c825f4d6f97d31a087aa3a92cbc2a862,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.08,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6596411795673068,0.6290806122566238,0.7551219040293977,0.892546603048219,0.8012715823218094,0.9058939537591308,0.790870034951094,0.7009207987680673,0.8560044365489426
4f_1_4_5_6,exhaustive_4f,4,"1,4,5,6",f5d30ffcfb9ba054e4c9f5495b055ed41b21bda8e5033f95c1133bce1c90370c,a2e8fc48d599c883382c925ddedfd314d05386a214565e1631ba704873169bda,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.8,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6597848051630407,0.6378206852917001,0.7579971937150923,0.8925273800838784,0.8019740909193337,0.9057849881279361,0.7900107058067204,0.6996791402520672,0.853666157190502
4f_1_4_5_7,exhaustive_4f,4,"1,4,5,7",93f40ad87602ae68d84c6d1d72e307c27a67cc94d2b508f619f3376df08ae7de,c3311ff6a0bfa0d0344838fdc923b7627ccbe32332a2fb9f17664c2804eca22a,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.15,""duration_weight"":4.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.6576139596187013,0.6292443559606538,0.7589673472276188,0.8926876534910437,0.8018783250478511,0.9066984033218329,0.7908900869895549,0.7009166387201801,0.8543926402418801
4f_1_4_6_7,exhaustive_4f,4,"1,4,6,7",c5604f9b5a1cb968d28c2e21cb202ab2c9da28b89eb19f009022a06dbace3ff4,69cd1386ff5460a91f794f8f07ea90751e12725dce4c017d081451cbfaf13ce3,"{""bar_reward"":0.0,""candidate_threshold"":0.03,""downbeat_agreement_threshold"":0.6,""downbeat_agreement_tolerance"":0.07,""downbeat_mode"":""meter"",""downbeat_temperature"":4.0,""duration_sigma"":0.18,""duration_weight"":6.0,""fallback_maximal_ratio"":1.8,""fallback_minimal_ratio"":0.85,""fps"":50.0,""local_window_seconds"":8.0,""logit_clip"":6.0,""max_bpm"":300.0,""meter_change_penalty"":3.0,""meters"":[2,3,4,5,6,7],""min_bpm"":30.0,""temperature"":2.0,""tempo_bias"":0.15,""uncertain_sigma"":0.4}",27,993,0.660203767471667,0.6308032651420674,0.7568445569148413,0.8925583275408108,0.8012434603093944,0.9058549250197107,0.7905756666808949,0.7007529572104976,0.8556946925836094
