piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
asap/Bach_Fugue_bwv_862_Song04M/track.npy,asap,0,0.9888475836431226,0.9851851851851852,0.9851851851851852,0.42000000000000004,0.0,0.5970149253731343
asap/Bach_Fugue_bwv_863_LeeN01M/track.npy,asap,0,0.9802631578947368,0.9290322580645162,0.9290322580645162,0.6428571428571428,0.0136986301369863,0.8701298701298701
asap/Bach_Fugue_bwv_863_Shychko01M/track.npy,asap,0,0.9902912621359222,0.9807692307692307,0.9807692307692307,0.5739130434782609,0.0,0.8441558441558441
asap/Bach_Fugue_bwv_863_TongB01M/track.npy,asap,0,0.9968051118210862,0.9872611464968153,0.9872611464968153,0.6608695652173913,0.0,0.974025974025974
asap/Bach_Fugue_bwv_868_GonzalezJ05M/track.npy,asap,0,0.9130434782608696,0.697986577181208,0.697986577181208,0.5319148936170212,0.03225806451612903,0.6349206349206349
asap/Bach_Fugue_bwv_873_Lisiecki13M/track.npy,asap,0,0.9906542056074766,0.9850746268656716,0.9850746268656716,0.66,0.0,0.9849624060150376
asap/Bach_Fugue_bwv_888_ZhaoK01M/track.npy,asap,0,0.7314814814814815,0.6818181818181818,0.6818181818181818,0.49350649350649345,0.0392156862745098,0.7647058823529411
asap/Bach_Prelude_bwv_867_HuNY01M/track.npy,asap,0,0.809090909090909,0.4296875,0.4296875,0.3466666666666667,0.0,0.21153846153846154
asap/Bach_Prelude_bwv_867_Sham01M/track.npy,asap,0,0.771186440677966,0.2638888888888889,0.5628415300546448,0.46153846153846156,0.03636363636363636,0.32727272727272727
asap/Bach_Prelude_bwv_868_GonzalezJ05M/track.npy,asap,0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.6538461538461539,0.0,0.9428571428571428
asap/Bach_Prelude_bwv_880_LeungR01M/track.npy,asap,0,0.997624703087886,0.995260663507109,0.995260663507109,0.6923076923076923,0.4418604651162791,0.4418604651162791
asap/Bach_Prelude_bwv_880_WangA04M/track.npy,asap,0,0.9212410501193318,0.9047619047619048,0.9047619047619048,0.8111888111888111,0.7534246575342466,0.7534246575342466
