piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
ballroom/ballroom_Media-103403/track.npy,ballroom,1,0.98989898989899,0.98,0.98,0.9600000000000001,0.9230769230769231,0.9230769230769231
ballroom/ballroom_Media-103404/track.npy,ballroom,1,0.9902912621359222,0.9807692307692307,0.9807692307692307,1.0,1.0,1.0
ballroom/ballroom_Media-103416/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103506/track.npy,ballroom,1,0.9866666666666666,0.9736842105263158,0.9736842105263158,1.0,1.0,1.0
ballroom/ballroom_Media-103513/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103516/track.npy,ballroom,1,0.9928057553956835,0.9857142857142858,0.9857142857142858,1.0,1.0,1.0
ballroom/ballroom_Media-103601/track.npy,ballroom,1,0.9896907216494846,0.9795918367346939,0.9795918367346939,1.0,1.0,1.0
ballroom/ballroom_Media-103609/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103707/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103711/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103719/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103801/track.npy,ballroom,1,0.27450980392156865,0.25,0.6730769230769231,0.24000000000000002,0.8461538461538461,0.8461538461538461
ballroom/ballroom_Media-103802/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103805/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103806/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103810/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103908/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-103911/track.npy,ballroom,1,0.5531914893617021,0.38235294117647056,0.38235294117647056,0.6153846153846153,0.4444444444444444,0.4444444444444444
ballroom/ballroom_Media-104004/track.npy,ballroom,1,0.9876543209876543,0.975609756097561,0.975609756097561,0.0,0.0,0.0
ballroom/ballroom_Media-104206/track.npy,ballroom,1,0.9906542056074767,0.9814814814814815,0.9814814814814815,0.962962962962963,0.9285714285714286,0.9285714285714286
ballroom/ballroom_Media-104209/track.npy,ballroom,1,0.9868421052631579,0.974025974025974,0.974025974025974,0.9803921568627451,0.9615384615384616,0.9615384615384616
ballroom/ballroom_Media-104216/track.npy,ballroom,1,0.9940119760479043,0.9880952380952381,0.9880952380952381,0.975609756097561,0.9523809523809523,0.9523809523809523
ballroom/ballroom_Media-104308/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-104317/track.npy,ballroom,1,0.9942857142857142,0.9886363636363636,0.9886363636363636,1.0,1.0,1.0
ballroom/ballroom_Media-104507/track.npy,ballroom,1,0.9933774834437086,0.9868421052631579,0.9868421052631579,1.0,1.0,1.0
ballroom/ballroom_Media-104807/track.npy,ballroom,1,0.9909909909909909,0.9821428571428571,0.9821428571428571,1.0,1.0,1.0
ballroom/ballroom_Media-104901/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-104908/track.npy,ballroom,1,0.9931972789115647,0.9864864864864865,0.9864864864864865,0.9795918367346939,0.96,0.96
ballroom/ballroom_Media-104918/track.npy,ballroom,1,0.9941520467836257,0.9883720930232558,0.9883720930232558,1.0,1.0,1.0
ballroom/ballroom_Media-105002/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-105005/track.npy,ballroom,1,0.9863013698630138,0.972972972972973,0.972972972972973,1.0,1.0,1.0
ballroom/ballroom_Media-105011/track.npy,ballroom,1,0.9933774834437086,0.9868421052631579,0.9868421052631579,0.9803921568627451,0.9615384615384616,0.9615384615384616
ballroom/ballroom_Media-105103/track.npy,ballroom,1,0.9859154929577464,0.9722222222222222,0.9722222222222222,0.9565217391304348,0.9166666666666666,0.9166666666666666
ballroom/ballroom_Media-105210/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-105304/track.npy,ballroom,1,0.9859154929577464,0.9722222222222222,0.9722222222222222,0.9565217391304348,0.9166666666666666,0.9166666666666666
ballroom/ballroom_Media-105313/track.npy,ballroom,1,0.988095238095238,0.9647058823529412,0.9647058823529412,0.975609756097561,0.9523809523809523,0.9523809523809523
ballroom/ballroom_Media-105317/track.npy,ballroom,1,0.9906542056074767,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0
ballroom/ballroom_Media-105402/track.npy,ballroom,1,0.9879518072289156,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0
ballroom/ballroom_Media-105411/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-105415/track.npy,ballroom,1,0.9861111111111112,0.9726027397260274,0.9726027397260274,1.0,1.0,1.0
ballroom/ballroom_Media-105502/track.npy,ballroom,1,0.9589041095890412,0.972972972972973,0.972972972972973,1.0,1.0,1.0
ballroom/ballroom_Media-105509/track.npy,ballroom,1,0.9932885906040269,0.9733333333333334,0.9733333333333334,1.0,1.0,1.0
ballroom/ballroom_Media-105607/track.npy,ballroom,1,0.9879518072289156,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0
ballroom/ballroom_Media-105706/track.npy,ballroom,1,0.9724770642201834,0.9464285714285714,0.9464285714285714,0.962962962962963,0.9285714285714286,0.9285714285714286
ballroom/ballroom_Media-105715/track.npy,ballroom,1,0.9826589595375723,0.9659090909090909,0.9659090909090909,1.0,1.0,1.0
ballroom/ballroom_Media-105717/track.npy,ballroom,1,0.9770114942528736,0.9550561797752809,0.9550561797752809,0.9777777777777777,0.9565217391304348,0.9565217391304348
ballroom/ballroom_Media-105805/track.npy,ballroom,1,0.9722222222222222,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-105904/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-106107/track.npy,ballroom,1,0.9761904761904763,0.9534883720930233,0.9534883720930233,0.9523809523809523,0.9090909090909091,0.9090909090909091
ballroom/ballroom_Media-106109/track.npy,ballroom,1,0.9772727272727273,0.9555555555555556,0.9555555555555556,0.9565217391304348,0.9166666666666666,0.9166666666666666
ballroom/ballroom_Media-106116/track.npy,ballroom,1,0.9793103448275862,0.9594594594594594,0.9594594594594594,1.0,1.0,1.0
ballroom/ballroom_Media-106117/track.npy,ballroom,1,0.9743589743589743,0.95,0.95,1.0,1.0,1.0
beatles/beatles_01_Please_Please_Me_02_Misery/track.npy,beatles,1,0.9706546275395034,0.9596412556053812,0.9596412556053812,0.972972972972973,0.9642857142857143,0.9642857142857143
