piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel
gtzan/gtzan_blues_00047/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00047__track.npy.npz,88,75,76,76,1.0133333333333334,False,0.9933774834437086,0.1129916459321975,0.1113759651780128,0.0937481448054313,0.1329554617404937,1.0,0.0,0.9836949971552912,0.8066462912822497,1.1918243689000272,0.992,0.9523809523809524,0.9523809523809524,1.0,0.984126984126984,0.984126984126984,0.0080000000000001,0.0317460317460317,0.0317460317460317,mscnn_gtzan
gtzan/gtzan_blues_00048/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00048__track.npy.npz,84,61,61,61,1.0,False,1.0,0.1285028010606765,0.1424892246723175,0.0820079937577247,0.1671167016029358,1.0,0.0,1.319384164838278,0.689008133487668,1.6319550868629362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00049/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00049__track.npy.npz,100,52,47,47,0.903846153846154,False,0.9494949494949496,0.1210868805646896,0.103423535823822,0.0303002707660198,0.2089105546474456,0.82,0.0,0.7299712250353476,0.2217875167220316,2.1237811462734983,0.6764705882352942,0.238095238095238,0.6274509803921569,0.7301587301587302,0.4054054054054054,0.4313725490196078,0.053688141923436,0.1673101673101673,-0.196078431372549,mscnn_gtzan
gtzan/gtzan_blues_00050/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00050__track.npy.npz,74,68,68,68,1.0,False,1.0,0.1661274135112762,0.149811252951622,0.1171086102724075,0.241396552324295,0.7432432432432432,0.0,1.425274903899279,1.0236966238777667,2.717642223842208,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00051/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00051__track.npy.npz,112,99,99,99,1.0,False,1.0,0.1110907942056655,0.1149404793977737,0.0683048814535141,0.1575244337320328,1.0,0.0,1.0215302044243229,0.5734049569667524,1.4323423420286068,0.9878048780487804,0.9518072289156626,0.9518072289156626,0.9878048780487804,0.9518072289156626,0.9518072289156626,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00052/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00052__track.npy.npz,81,67,68,68,1.0149253731343284,False,0.9925925925925926,0.1001403629779815,0.1113028600811958,0.0362896919250488,0.1281676739454269,1.0,0.0,1.0541178866578924,0.5484387760578403,1.1642915311220436,0.5454545454545454,0.0357142857142857,0.0357142857142857,0.5384615384615384,0.0175438596491228,0.0175438596491228,-0.0069930069930069,-0.0181704260651629,-0.0181704260651629,mscnn_gtzan
gtzan/gtzan_blues_00053/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00053__track.npy.npz,63,51,51,51,1.0,False,1.0,0.1255996078252792,0.1213388442993164,0.1091829687356948,0.1433728545904159,1.0,0.0,1.1238713740854167,0.96244259867052,1.378914727110785,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00054/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00054__track.npy.npz,123,91,91,91,1.0,False,1.0,0.0874287709593772,0.0930371060967445,0.0579375810921192,0.1074734359979629,1.0,0.0,0.7678249980228851,0.4670341060173543,0.9575229514405476,1.0,0.986842105263158,0.986842105263158,1.0,0.986842105263158,0.986842105263158,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00055/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00055__track.npy.npz,72,67,67,67,1.0,False,1.0,0.151501327753067,0.1156687438488006,0.0998470045626163,0.2499758183956146,0.7083333333333334,0.0,1.0228910700791856,0.8793678478803839,2.7922005610490155,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00056/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00056__track.npy.npz,142,78,79,79,1.0128205128205128,False,0.9936305732484076,0.106845386326313,0.1109886467456817,0.0742549918591976,0.124524213373661,1.0,0.0,1.0092086144971817,0.7026904278203426,1.132524849450477,0.4943820224719101,0.0,0.0,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,mscnn_gtzan
